Date,Management Unit,County,Sex,Age,materialSampleType,Weight,Length
1/18/16,Dixon,Douglas,F,2,A,84,77
1/20/16,Dixon,Douglas,F,5,A,84,75
1/20/16,Grizzly,Crook,M,6,C,,84
1/20/16,Fossil,Wheeler,M,4,C,,85
1/20/16,Beatys Butte,Lake,M,4,A,98,86
1/21/16,Melrose,Douglas,M,0,A,42,39
1/21/16,Melrose,Douglas,M,0,A,48,64
1/21/16,Fossil,Gilliam,M,3,A,160,85
1/23/16,White River,Wasco,F,2,C,,84
1/24/16,Santiam,Clackamas,F,2,A,87,79
1/26/16,Dixon,Douglas,M,5,A,123,83
1/27/16,Willamette,Clackamas,M,0,A,51,65
1/28/16,Keno,Jackson,M,2,A,,82
1/31/16,Alsea,Lincoln,F,5,A,90,74
1/31/16,Dixon,Douglas,M,3,A,131,86
1/31/16,Walla Walla,Umatilla,F,2,A,80,
2/2/16,Beulah,Malheur,M,2,A,107,77
2/2/16,Willamette,Marion,F,4,C,,84
2/3/16,Sled Springs,Wallowa,F,6,C,,79
2/3/16,White River,Wasco,M,1,A,155,86
2/4/16,Dixon,Douglas,F,1,A,57,72
2/4/16,White River,Wasco,M,2,C,,96
2/5/16,Dixon,Douglas,M,1,A,90,76
2/5/16,Sixes,Curry,M,3,A,110,79
2/9/16,Keno,Klamath,M,4,A,125,84
2/10/16,Metolius,Deschutes,M,4,A,150,84
2/11/16,Dixon,Douglas,M,1,A,93,76
2/12/16,Sumpter,Baker,F,0,C,,65
2/12/16,Alsea,Lincoln,M,1,A,100,73
2/12/16,Willamette,Clackamas,M,0,A,,74
2/13/16,Indigo,Douglas,F,0,A,8,26
2/16/16,Fossil,Wheeler,F,2,A,82,77
2/19/16,Siuslaw,Lane,M,0,A,38,61
2/20/16,Interstate,Lake,F,2,A,86,77
2/20/16,Indigo,Douglas,M,3,A,132,85
2/22/16,Steens Mtn,Harney,F,1,C,,73
2/23/16,Melrose,Douglas,M,2,A,98,78
2/23/16,Melrose,Douglas,F,2,A,84,79
2/25/16,Hood,Hood River,M,3,A,,82
2/26/16,Willamette,Benton,M,0,A,51,64
2/26/16,Stott Mtn,Polk,M,9,A,145,89
2/27/16,Dixon,Douglas,F,6,A,105,77
2/28/16,Warner,Lake,M,5,A,155,78
2/28/16,Willamette,Benton,F,2,A,80,80
2/29/16,Melrose,Douglas,M,2,A,74,74
2/29/16,Fossil,Gilliam,F,2,B,83,75
2/29/16,Dixon,Douglas,F,5,C,,82
2/29/16,Melrose,Douglas,M,2,A,127,84
3/1/16,Alsea,Lincoln,M,2,A,110,82
3/3/16,Trask,Yamhill,M,0,B,62,78
3/4/16,Indigo,Douglas,F,2,A,76,74
3/4/16,Dixon,Douglas,M,2,A,122,83
3/4/16,Dixon,Douglas,M,4,A,129,88
3/7/16,Siuslaw,Douglas,F,2,A,88,69
3/7/16,Snake River,Wallowa,M,5,A,,80
3/7/16,Tioga,Douglas,M,2,A,115,83
3/8/16,Ukiah,Umatilla,M,4,A,150,
3/11/16,Dixon,Douglas,M,0,A,46,61
3/11/16,Dixon,Douglas,F,3,A,98,64
3/14/16,Fossil,Wheeler,M,1,A,75,72
3/15/16,Melrose,Douglas,M,2,A,86,80
3/16/16,Grizzly,Jefferson,M,3,A,160,86
3/17/16,Sled Springs,Union,F,2,A,101,
3/18/16,Dixon,Douglas,F,3,A,85,82
3/19/16,Biggs,Wheeler,M,3,A,150,92
3/20/16,Evans Creek,Jackson,M,2,A,123,85
3/21/16,McKenzie,Lane,F,4,A,104,76
3/22/16,Warner,Lake,M,6,A,150,83
3/24/16,Dixon,Douglas,F,5,A,70,75
3/24/16,Santiam,Clackamas,M,2,C,,88
3/25/16,Interstate,Klamath,F,3,A,86,78
3/26/16,Santiam,Marion,M,3,A,142,90
3/27/16,McKenzie,Lane,F,0,A,53,67
3/27/16,Melrose,Douglas,F,3,A,97,82
3/28/16,Dixon,Douglas,F,1,A,77,72
3/28/16,Santiam,Clackamas,F,2,A,78,72
3/28/16,Alsea,Lincoln,M,2,C,,79
3/29/16,Indigo,Douglas,F,0,A,17,43
3/30/16,Ukiah,Umatilla,M,3,A,110,73
3/31/16,Alsea,Benton,M,2,A,145,84
3/31/16,Dixon,Douglas,M,3,A,130,88
3/31/16,Trask,Yamhill,M,0,A,70,
4/2/16,Santiam,Multnomah,M,0,A,40,65
4/3/16,Indigo,Douglas,M,5,A,132,83
4/4/16,Keating,Baker,F,3,A,,78
4/5/16,Chetco,Curry,M,1,A,148,88
4/6/16,Tioga,Coos,F,3,A,85,76
4/6/16,Melrose,Douglas,M,2,A,158,96
4/6/16,Melrose,Douglas,M,4,A,150,
4/7/16,Alsea,Lincoln,M,0,A,36,60
4/7/16,Ukiah,Umatilla,F,2,A,76,69
4/7/16,Santiam,Clackamas,M,2,A,80,79
4/8/16,Interstate,Lake,F,0,A,45,61
4/8/16,Interstate,Lake,M,0,A,46,64
4/8/16,Interstate,Lake,F,3,A,96,79
4/10/16,White River,Wasco,F,1,C,,80
4/10/16,Evans Creek,Douglas,M,3,A,130,88
4/12/16,Alsea,Benton,F,0,A,36,56
4/12/16,Siuslaw,Lane,F,4,A,95,
4/16/16,Interstate,Lake,M,0,A,53,65
4/17/16,Alsea,Lane,F,1,A,82,79
4/19/16,Dixon,Douglas,M,6,A,102,79
4/19/16,Maury,Crook,M,5,A,140,84
4/21/16,McKenzie,Lane,F,1,A,69,77
4/21/16,Beulah,Malheur,M,0,A,29,
4/22/16,Fossil,Wheeler,F,3,A,95,80
4/24/16,Siuslaw,Lane,M,2,A,91,76
4/24/16,Siuslaw,Lane,F,5,A,81,77
4/27/16,Tioga,Douglas,F,2,A,84,74
4/28/16,Dixon,Douglas,M,2,A,114,84
4/29/16,Murderers Creek,Grant,M,9,A,110,84
5/1/16,Keno,Klamath,M,1,A,74,76
5/1/16,Walla Walla,Umatilla,F,0,A,58,
5/2/16,Indigo,Lane,M,5,B,107,82
5/2/16,McKenzie,Lane,M,4,A,128,85
5/2/16,Fossil,Wheeler,M,2,A,141,87
5/3/16,Alsea,Benton,M,2,A,142,92
5/5/16,Tioga,Coos,M,3,B,109,85
5/6/16,Dixon,Douglas,F,4,A,76,75
5/6/16,Klamath Falls,Klamath,M,2,A,106,
5/7/16,Willamette,Linn,F,1,A,,76
5/7/16,Santiam,Linn,M,1,C,,80
5/9/16,Alsea,Lincoln,F,4,A,80,81
5/9/16,Dixon,Douglas,M,12,A,101,83
5/10/16,Melrose,Douglas,M,1,A,100,71
5/10/16,Sixes,Curry,F,10,A,85,77
5/10/16,Klamath Falls,Klamath,M,3,A,118,
5/13/16,Mt Emily,Umatilla,F,3,A,91,69
5/13/16,Santiam,Clackamas,F,2,C,,84
5/14/16,Chesnimnus,Wallowa,M,2,C,,81
5/14/16,Melrose,Douglas,M,2,A,114,82
5/14/16,Indigo,Douglas,M,4,C,,96
5/15/16,Siuslaw,Lane,M,0,A,47,62
5/16/16,Applegate,Josephine,M,2,A,71,77
5/16/16,White River,Wasco,M,3,A,140,86
5/18/16,Stott Mtn,Polk,M,3,A,148,87
5/19/16,Biggs,Wheeler,F,2,A,82,74
5/20/16,Fossil,Wheeler,M,0,A,44,71
5/20/16,Melrose,Douglas,M,1,A,83,76
5/21/16,Biggs,Wheeler,F,0,A,55,72
5/21/16,Warner,Lake,M,1,A,105,77
5/22/16,Biggs,Wheeler,M,0,A,76,74
5/23/16,Biggs,Wheeler,M,0,A,,74
5/25/16,Indigo,Douglas,M,0,A,39,64
5/26/16,Stott Mtn,Polk,M,2,A,88,86
5/27/16,Dixon,Douglas,M,2,A,99,79
5/28/16,Evans Creek,Douglas,M,3,A,120,83
5/28/16,Chesnimnus,Wallowa,F,3,C,,92
5/29/16,Paulina,Deschutes,F,1,C,,60
5/29/16,Melrose,Douglas,M,1,B,,75
5/30/16,Applegate,Jackson,F,1,A,63,74
6/4/16,McKenzie,Lane,M,2,A,140,90
6/6/16,Starkey,Union,F,2,A,93,76
6/9/16,McKenzie,Linn,F,1,B,53,66
6/10/16,Sled Springs,Wallowa,F,3,C,,78
6/10/16,Evans Creek,Jackson,M,3,A,132,84
6/11/16,Dixon,Douglas,F,2,A,77,75
6/12/16,Mt Emily,Union,M,2,A,138,76
6/12/16,Evans Creek,Jackson,F,7,A,,88
6/20/16,Mt Emily,Umatilla,M,1,A,84,68
6/24/16,Sled Springs,Wallowa,M,2,A,,79
6/25/16,Interstate,Klamath,M,4,A,,92
6/29/16,Tioga,Douglas,F,0,A,32,57
6/29/16,Alsea,Lincoln,F,4,A,,77
6/29/16,Indigo,Lane,M,1,A,83,78
7/2/16,Murderers Creek,Grant,M,4,C,,86
7/4/16,Santiam,Multnomah,F,1,A,,67
7/8/16,Northside,Grant,F,2,C,,79
7/14/16,Applegate,Jackson,F,3,A,60,75
7/14/16,Tioga,Douglas,M,1,A,68,77
7/19/16,Applegate,Josephine,M,4,A,119,84
8/2/16,Melrose,Douglas,F,2,A,,72
8/4/16,Sixes,Coos,F,1,A,58,73
8/6/16,Snake River,Wallowa,F,2,C,,72
8/13/16,White River,Wasco,M,1,A,60,64
8/17/16,Stott Mtn,Polk,M,0,A,,73
8/18/16,Evans Creek,Jackson,M,0,A,29,54
8/20/16,Tioga,Coos,F,1,A,60,62
8/20/16,Ochoco,Wheeler,F,2,C,,67
8/24/16,Fossil,Wheeler,M,5,A,148,86
8/25/16,Ochoco,Crook,M,4,C,,84
8/26/16,Interstate,Lake,F,3,A,92,76
8/26/16,McKenzie,Lane,M,3,B,125,78
8/27/16,Silvies,Grant,F,2,C,,80
8/27/16,Scappoose,Columbia,M,1,C,,84
8/28/16,Tioga,Douglas,M,0,C,,74
8/28/16,Santiam,Clackamas,M,2,C,,92
8/29/16,Stott Mtn,Lincoln,F,0,A,11,45
8/30/16,Paulina,Klamath,M,3,A,145,90
8/31/16,Alsea,Lincoln,F,6,A,,74
8/31/16,Evans Creek,Jackson,M,2,A,89,78
9/1/16,Santiam,Clackamas,F,5,C,,85
9/2/16,Desolation,Grant,M,3,C,,94
9/4/16,Santiam,Clackamas,M,1,C,,78
9/6/16,Whitehorse,Harney,M,1,A,87,78
9/8/16,Grizzly,Jefferson,F,2,A,100,79
9/8/16,Imnaha,Wallowa,F,1,C,,82
9/9/16,Santiam,Clackamas,M,1,C,,74
9/11/16,Malheur River,Harney,F,1,A,75,68
9/11/16,Evans Creek,Douglas,M,1,A,120,83
9/13/16,Mt Emily,Umatilla,M,2,A,110,75
9/15/16,Stott Mtn,Polk,F,1,C,,77
9/16/16,Heppner,Umatilla,F,3,C,,84
9/17/16,Silvies,Grant,F,5,C,,84
9/18/16,Alsea,Lincoln,F,0,A,13,48
9/19/16,Sumpter,Baker,F,2,C,,85
9/20/16,Willamette,Clackamas,M,1,A,100,83
9/22/16,Alsea,Lincoln,F,1,B,,68
9/22/16,Applegate,Josephine,M,1,A,,77
9/22/16,Evans Creek,Jackson,M,2,A,110,81
9/22/16,Murderers Creek,Grant,M,3,C,,91
9/23/16,Starkey,Union,F,2,A,79,70
9/24/16,Starkey,Union,F,1,A,57,63
9/27/16,Santiam,Clackamas,F,1,C,,81
9/27/16,Evans Creek,Jackson,M,2,A,92,82
9/28/16,Willamette,Lane,F,3,A,71,73
9/30/16,Santiam,Multnomah,F,1,C,,84
10/1/16,Ochoco,Wheeler,F,3,C,,75
10/1/16,Stott Mtn,Polk,F,1,C,,80
10/1/16,Trask,Tillamook,M,3,A,125,87
10/1/16,Trask,Washington,M,1,C,,98
10/3/16,Dixon,Jackson,F,1,A,40,69
10/3/16,Desolation,Grant,F,3,C,,90
10/4/16,Alsea,Benton,F,7,A,,74
10/4/16,Heppner,Grant,F,3,A,,82
10/5/16,Metolius,Jefferson,F,3,C,,81
10/7/16,Tioga,Coos,M,5,B,,80
10/8/16,Applegate,Jackson,F,0,B,24,
10/9/16,Rogue,Jackson,F,4,B,,79
10/13/16,Metolius,Deschutes,M,3,A,135,84
10/14/16,Stott Mtn,Polk,M,1,A,114,82
10/15/16,Santiam,Clackamas,M,0,C,,77
10/15/16,Siuslaw,Douglas,M,2,C,,87
10/16/16,Melrose,Douglas,F,2,C,,52
10/17/16,Santiam,Linn,F,1,B,86,78
10/21/16,Stott Mtn,Lincoln,F,1,C,,78
10/23/16,Dixon,Douglas,M,2,A,116,82
10/24/16,Dixon,Jackson,M,1,B,,75
10/24/16,Santiam,Clackamas,M,8,C,,95
10/25/16,Santiam,Clackamas,M,3,A,128,87
10/26/16,Silvies,Harney,F,4,A,105,76
10/28/16,Sumpter,Baker,M,4,C,,79
10/29/16,Northside,Grant,F,1,A,82,74
10/29/16,Santiam,Clackamas,F,1,C,,87
11/1/16,Evans Creek,Douglas,M,2,A,104,80
11/2/16,Santiam,Linn,F,1,C,,74
11/2/16,Dixon,Douglas,F,1,A,85,76
11/4/16,Santiam,Marion,F,1,C,,69
11/4/16,Malheur River,Harney,M,3,C,,82
11/4/16,Dixon,Douglas,M,1,A,120,85
11/7/16,Alsea,Lane,F,1,C,,97
11/9/16,White River,Wasco,F,1,C,,67
11/9/16,White River,Wasco,M,1,B,,80
11/9/16,Rogue,Jackson,M,2,A,110,83
11/11/16,Applegate,Josephine,M,2,A,98,81
11/13/16,Melrose,Douglas,F,0,A,28,
11/15/16,Alsea,Lane,F,3,A,96,74
11/17/16,Beatys Butte,Harney,F,1,A,80,
11/18/16,Steens Mtn,Harney,M,5,A,149,84
11/20/16,Steens Mtn,Harney,F,4,A,82,73
11/20/16,Interstate,Lake,F,6,A,107,79
11/21/16,Sixes,Curry,M,1,A,102,79
11/22/16,Ukiah,Umatilla,F,3,C,,82
11/23/16,Catherine Creek,Union,M,5,A,142,84
11/25/16,Interstate,Lake,F,0,A,23,43
11/25/16,Interstate,Lake,F,0,A,25,45
11/26/16,Silvies,Harney,F,1,A,80,70
11/30/16,Owyhee,Malheur,F,1,A,45,
12/1/16,Interstate,Lake,F,4,A,84,77
12/1/16,Steens Mtn,Harney,F,5,C,,77
12/1/16,Willamette,Benton,M,2,A,100,91
12/5/16,Siuslaw,Lane,M,1,A,102,
12/9/16,Applegate,Josephine,F,4,B,,73
12/9/16,Silvies,Harney,M,2,A,130,
12/10/16,Grizzly,Jefferson,M,1,A,90,78
12/10/16,McKenzie,Linn,M,1,C,,85
12/13/16,Applegate,Josephine,M,4,A,121,80
12/13/16,Sled Springs,Wallowa,M,6,C,,88
12/14/16,Steens Mtn,Harney,F,0,A,37,
12/14/16,Steens Mtn,Harney,F,0,A,40,
12/14/16,Steens Mtn,Harney,F,7,A,78,
12/16/16,Steens Mtn,Harney,F,3,A,82,73
12/17/16,Steens Mtn,Harney,M,2,A,94,82
12/17/16,Interstate,Lake,M,2,A,124,83
12/17/16,Warner,Lake,M,4,A,128,83
12/17/16,Scappoose,Columbia,M,8,C,,92
12/17/16,Santiam,Linn,M,3,C,,94
12/18/16,Steens Mtn,Harney,F,2,A,79,74
12/18/16,Siuslaw,Lane,F,7,A,89,79
12/18/16,Alsea,Benton,F,4,B,,89
12/19/16,Willamette,Polk,M,1,A,86,70
12/19/16,Santiam,Marion,F,1,A,69,74
12/19/16,Malheur River,Harney,F,5,A,85,76
12/19/16,Applegate,Jackson,M,8,A,141,87
12/19/16,Malheur River,Harney,F,0,A,25,
12/19/16,Malheur River,Harney,F,0,A,26,
12/19/16,Malheur River,Harney,M,0,A,27,
12/21/16,Steens Mtn,Harney,M,4,A,124,83
12/21/16,Keno,Klamath,M,3,C,,86
12/22/16,Northside,Grant,F,4,A,100,69
12/24/16,Interstate,Lake,M,8,B,,84
12/24/16,Interstate,Lake,M,5,A,136,91
12/26/16,Interstate,Lake,M,2,A,118,82
12/26/16,Interstate,Lake,F,3,A,111,84
12/26/16,White River,Wasco,F,1,C,,86
12/26/16,White River,Wasco,F,1,C,,89
12/27/16,Interstate,Lake,F,0,A,26,49
12/27/16,Interstate,Lake,M,0,A,28,50
12/27/16,Interstate,Lake,M,0,A,31,52
12/27/16,Ochoco,Crook,F,2,A,81,83
12/28/16,Tioga,Douglas,F,2,A,100,70
12/28/16,Interstate,Lake,F,1,A,76,72
12/28/16,Interstate,Lake,M,6,A,133,79
12/29/16,Malheur River,Harney,F,6,A,100,81
12/30/16,Malheur River,Malheur,F,2,A,75,72
12/30/16,Wenaha,Wallowa,M,5,C,,88
12/31/16,Steens Mtn,Harney,F,5,C,,70
1/1/17,Indigo,Douglas,M,0,A,55,64
1/1/17,Metolius,Jefferson,M,4,C,,92
1/2/17,Powers,Coos,F,1,A,68,69
1/2/17,Alsea,Benton,F,10,A,86,76
1/2/17,Malheur River,Harney,M,3,A,150,86
1/2/17,Ukiah,Umatilla,M,3,C,,91
1/3/17,Indigo,Douglas,M,3,A,142,90
1/3/17,Interstate,Klamath,M,2,A,126,
1/4/17,Willamette,Clackamas,M,1,A,89,76
1/5/17,Dixon,Douglas,M,1,A,129,83
1/6/17,Alsea,Benton,F,6,B,90,73
1/6/17,Indigo,Douglas,M,4,A,158,89
1/7/17,Applegate,Josephine,M,1,A,65,75
1/8/17,Siuslaw,Lane,M,2,A,91,
1/11/17,Maury,Crook,F,0,A,50,68
1/11/17,Maury,Crook,M,0,A,60,68
1/11/17,Trask,Yamhill,M,10,A,,88
1/12/17,Starkey,Baker,F,10,A,82,73
1/12/17,Maury,Crook,F,2,A,100,81
1/12/17,Santiam,Clackamas,M,1,C,,82
1/14/17,Dixon,Douglas,F,1,A,57,68
1/15/17,Willamette,Lane,M,1,A,141,89
1/16/17,Warner,Lake,M,4,A,120,83
1/16/17,Siuslaw,Douglas,M,2,A,146,87
1/17/17,Alsea,Lincoln,M,3,A,,82
1/17/17,Alsea,Benton,F,3,C,,86
1/18/17,White River,Hood River,F,2,A,,69
1/18/17,Melrose,Douglas,M,1,A,128,71
1/20/17,McKenzie,Lane,M,1,B,99,84
1/21/17,Santiam,Clackamas,M,1,A,115,81
1/21/17,Santiam,Clackamas,M,1,A,120,81
1/21/17,Upper Deschutes,Deschutes,M,2,A,132,88
1/22/17,Warner,Lake,F,5,A,96,79
1/23/17,Upper Deschutes,Deschutes,F,2,A,69,78
1/23/17,Silvies,Harney,M,1,C,,80
1/23/17,Upper Deschutes,Deschutes,M,2,A,91,81
1/24/17,Melrose,Douglas,F,5,A,101,63
1/24/17,Willamette,Linn,M,0,A,40,64
1/26/17,Dixon,Douglas,M,0,A,31,49
1/26/17,Upper Deschutes,Deschutes,F,1,A,70,77
1/27/17,Owyhee,Malheur,M,0,A,50,60
1/27/17,Willamette,Linn,F,6,B,82,74
1/27/17,Alsea,Lincoln,F,1,A,43,77
1/27/17,Upper Deschutes,Deschutes,F,6,A,82,80
1/28/17,Murderers Creek,Grant,F,4,A,95,72
1/28/17,Ukiah,Umatilla,F,12,B,,74
1/30/17,Pine Creek,Baker,F,5,A,105,73
1/30/17,Evans Creek,Douglas,F,3,C,,78
1/31/17,Willamette,Linn,F,0,A,63,72
2/4/17,Ukiah,Umatilla,F,3,A,88,74
2/4/17,Sumpter,Baker,M,3,A,92,82
2/5/17,Maupin,Wasco,M,3,B,150,86
2/8/17,Ukiah,Umatilla,F,1,A,95,70
2/8/17,Fort Rock,Lake,F,1,C,,87
2/11/17,Grizzly,Crook,F,0,A,70,68
2/12/17,Siuslaw,Lane,M,3,A,132,84
2/12/17,Tioga,Coos,M,7,C,,86
2/14/17,Saddle Mtn,Columbia,M,4,C,,93
2/18/17,White River,Wasco,F,3,A,,77
2/20/17,Willamette,Polk,M,8,A,134,83
2/23/17,Interstate,Lake,F,1,A,106,81
2/23/17,Siuslaw,Douglas,M,5,A,144,91
2/24/17,Indigo,Douglas,M,5,A,134,82
2/24/17,Steens Mtn,Harney,M,3,A,121,83
2/24/17,Beatys Butte,Lake,F,8,C,,91
2/25/17,Interstate,Lake,F,1,A,87,77
2/25/17,Steens Mtn,Harney,M,5,A,157,86
2/26/17,Indigo,Douglas,F,0,A,52,66
2/26/17,Indigo,Douglas,F,0,A,58,70
2/26/17,Ukiah,Umatilla,F,0,A,40,
2/27/17,Beulah,Grant,M,6,C,,108
3/1/17,Ochoco,Crook,M,6,A,150,87
3/2/17,Beatys Butte,Lake,M,0,A,41,54
3/2/17,Grizzly,Crook,M,0,A,50,58
3/2/17,Grizzly,Crook,F,0,A,50,58
3/2/17,Applegate,Jackson,F,4,A,99,78
3/2/17,Grizzly,Crook,M,2,A,150,86
3/6/17,Interstate,Klamath,F,0,A,40,56
3/6/17,Interstate,Klamath,F,1,A,40,58
3/7/17,Northside,Grant,M,2,A,100,75
3/10/17,Dixon,Douglas,F,2,A,72,72
3/11/17,Dixon,Douglas,F,0,A,50,61
3/14/17,Santiam,Clackamas,F,1,A,70,70
3/15/17,Melrose,Douglas,M,2,A,129,
3/16/17,Minam,Wallowa,F,6,C,,75
3/18/17,Tioga,Coos,M,1,A,125,89
3/19/17,Indigo,Douglas,F,3,A,82,75
3/20/17,Melrose,Douglas,M,2,A,74,76
3/20/17,Alsea,Lane,M,1,A,102,77
3/22/17,Indigo,Douglas,F,1,A,69,74
3/25/17,Applegate,Jackson,M,0,A,8,36
3/25/17,Applegate,Jackson,M,0,A,8,38
3/25/17,Snake River,Wallowa,F,2,C,,70
3/25/17,Melrose,Douglas,F,2,A,73,75
3/27/17,Evans Creek,Jackson,F,1,A,,64
3/28/17,Metolius,Jefferson,F,0,A,40,56
3/28/17,Metolius,Jefferson,M,0,A,50,58
3/28/17,Metolius,Jefferson,F,7,A,90,79
3/29/17,Indigo,Douglas,M,5,A,130,83
3/30/17,McKenzie,Linn,F,0,B,47,68
3/31/17,McKenzie,Linn,M,1,A,95,76
4/1/17,McKenzie,Linn,F,2,A,95,81
4/3/17,Powers,Douglas,M,2,A,78,74
4/3/17,Alsea,Lincoln,F,1,A,,74
4/4/17,Evans Creek,Douglas,M,2,C,,73
4/4/17,Melrose,Douglas,M,1,A,90,
4/6/17,Indigo,Douglas,F,1,A,70,71
4/10/17,McKenzie,Lane,F,5,A,86,65
4/11/17,Powers,Douglas,M,1,A,97,81
4/13/17,Grizzly,Wheeler,F,0,A,70,69
4/13/17,Grizzly,Wheeler,F,3,A,100,77
4/14/17,Santiam,Clackamas,F,1,A,48,72
4/14/17,Dixon,Douglas,F,1,A,81,80
4/15/17,Santiam,Clackamas,M,1,A,70,70
4/16/17,Indigo,Douglas,F,4,A,95,75
4/18/17,Santiam,Clackamas,M,1,A,95,79
4/19/17,Evans Creek,Josephine,M,1,A,96,79
4/20/17,Dixon,Douglas,F,2,C,,83
4/22/17,Grizzly,Jefferson,M,4,A,160,87
4/24/17,Alsea,Benton,F,2,B,67,71
4/24/17,Indigo,Douglas,M,2,A,147,83
4/25/17,Alsea,Benton,M,0,B,,68
4/25/17,Melrose,Douglas,M,2,A,116,81
4/29/17,Alsea,Polk,F,2,A,86,80
5/1/17,Santiam,Clackamas,F,1,C,,77
5/2/17,Melrose,Douglas,M,2,A,135,87
5/3/17,Willamette,Polk,M,0,A,52,68
5/3/17,Willamette,Polk,F,4,A,92,81
5/4/17,Willamette,Polk,M,0,A,49,63
5/4/17,Fossil,Wheeler,M,7,A,140,89
5/5/17,Biggs,Wheeler,M,5,A,145,108
5/6/17,Ochoco,Crook,M,3,A,110,73
5/7/17,Applegate,Jackson,M,1,B,71,72
5/8/17,Grizzly,Jefferson,M,4,A,150,87
5/12/17,Alsea,Polk,M,0,A,67,66
5/14/17,Santiam,Clackamas,M,2,C,,99
5/15/17,Dixon,Douglas,M,2,A,105,80
5/15/17,Stott Mtn,Polk,M,5,A,124,81
5/16/17,Ochoco,Wheeler,F,2,A,75,71
5/16/17,Stott Mtn,Lincoln,M,1,A,98,74
5/17/17,Dixon,Douglas,M,0,A,28,
5/20/17,McKenzie,Lane,F,2,C,,84
5/24/17,Warner,Lake,F,10,A,79,75
5/25/17,Willamette,Multnomah,M,2,A,108,
5/26/17,Mt Emily,Umatilla,F,5,C,,71
5/26/17,Fossil,Wheeler,M,3,A,94,86
5/29/17,Warner,Lake,M,1,A,48,
5/31/17,Catherine Creek,Union,F,2,B,81,71
6/2/17,Alsea,Lincoln,F,0,A,30,59
6/5/17,Melrose,Douglas,M,0,A,38,66
6/6/17,Alsea,Benton,F,1,A,65,74
6/7/17,Melrose,Douglas,M,1,A,,64
6/9/17,Hood,Hood River,M,2,A,105,80
6/11/17,McKenzie,Lane,M,2,A,121,85
6/13/17,McKenzie,Linn,F,5,C,,77
6/16/17,Dixon,Douglas,M,1,A,96,81
6/18/17,Interstate,Lake,M,3,A,140,77
6/29/17,Siuslaw,Lane,M,2,A,124,84
7/5/17,Melrose,Douglas,M,3,A,110,
7/16/17,McKenzie,Lane,M,1,A,96,79
7/18/17,Heppner,Morrow,M,1,A,88,76
7/19/17,Alsea,Benton,M,3,A,116,85
7/20/17,Rogue,Jackson,F,1,A,56,73
7/27/17,Santiam,Clackamas,M,2,A,126,87
7/28/17,Grizzly,Jefferson,M,0,A,31,54
7/28/17,Sled Springs,Wallowa,F,1,C,,60
7/28/17,Dixon,Douglas,M,2,A,110,72
8/2/17,Murderers Creek,Grant,F,1,A,70,70
8/3/17,Imnaha,Wallowa,F,1,A,70,72
8/7/17,McKenzie,Lane,F,4,A,70,73
8/11/17,Metolius,Jefferson,F,3,A,81,70
8/13/17,Dixon,Douglas,F,1,A,65,71
8/19/17,Willamette,Lane,F,1,A,58,70
8/19/17,Willamette,Lane,M,1,A,72,76
8/19/17,Willamette,Lane,M,1,A,73,81
8/20/17,Catherine Creek,Union,F,2,A,68,67
8/21/17,Melrose,Douglas,M,3,A,110,85
8/21/17,Northside,Grant,M,3,C,,88
8/23/17,Siuslaw,Lane,M,0,A,31,58
8/23/17,Siuslaw,Lane,F,0,A,35,61
8/27/17,Siuslaw,Douglas,M,3,C,,80
8/27/17,Northside,Grant,M,5,B,,90
8/28/17,Chesnimnus,Wallowa,F,2,C,,86
8/29/17,Trask,Yamhill,F,0,C,,64
8/29/17,Alsea,Benton,M,2,A,110,87
8/30/17,Ochoco,Crook,F,1,A,80,76
8/30/17,Ochoco,Crook,M,1,A,110,81
9/1/17,Minam,Union,M,8,C,,90
9/2/17,Ukiah,Umatilla,F,1,A,58,70
9/2/17,Fossil,Wheeler,F,2,C,,75
9/5/17,Melrose,Douglas,M,7,A,128,91
9/6/17,Biggs,Wheeler,F,2,A,65,73
9/7/17,Tioga,Coos,F,1,A,62,69
9/8/17,Klamath Falls,Klamath,M,2,A,70,
9/10/17,Indigo,Douglas,M,6,C,,94
9/12/17,Alsea,Benton,F,6,A,73,75
9/12/17,Alsea,Benton,M,2,A,87,77
9/13/17,Starkey,Union,M,3,A,111,
9/14/17,Northside,Grant,F,2,A,80,74
9/17/17,Murderers Creek,Grant,M,1,C,,88
9/21/17,Pine Creek,Baker,F,1,A,69,66
9/21/17,Indigo,Douglas,M,9,A,119,82
9/21/17,Dixon,Jackson,M,7,A,133,83
9/21/17,Melrose,Douglas,M,2,A,114,84
9/23/17,Grizzly,Jefferson,M,5,A,150,86
9/23/17,Keno,Klamath,M,3,A,150,88
9/24/17,Keno,Klamath,M,2,A,110,83
9/24/17,Indigo,Douglas,M,3,C,,91
9/26/17,Alsea,Lincoln,M,2,A,105,81
9/28/17,Dixon,Douglas,F,2,A,77,74
9/28/17,Siuslaw,Douglas,F,1,A,86,78
9/28/17,Willamette,Polk,M,2,A,96,79
9/30/17,Keno,Klamath,F,3,C,,85
9/30/17,Interstate,Lake,M,10,A,115,
10/1/17,McKenzie,Lane,M,2,A,76,76
10/1/17,Santiam,Marion,M,4,C,,96
10/2/17,Ukiah,Grant,M,2,C,,82
10/3/17,Alsea,Benton,F,3,A,73,74
10/3/17,Santiam,Linn,F,1,A,85,75
10/3/17,Klamath Falls,Klamath,F,6,B,,80
